Filename,GameNum,WhitePlayer,BlackPlayer,Game,White,Black,Date,Event,,
D:\5d chess\games\t0\nikita123321\rated mauer01 vs nikita123321 game 2.txt,166,mauer01,nikita123321,"1.{20:05}(0T1)e2e3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)b2b4 / {19:28}(0T2)e7e6 
3.{20:05}(0T3)Bc1b2 / {18:50}(0T3)b7b5 
4.{19:49}(0T4)Qd1f3 / {18:44}(0T4)Nb8c6 
5.{19:49}(0T5)Bf1b5 / {18:41}(0T5)Bc8b7 
6.{19:24}(0T6)Nb1a3 / {18:33}(0T6)Bf8b4 
7.{18:55}(0T7)Na3c4 / {17:55}(0T7)Ra8b8 
8.{18:50}(0T8)Qf3g3 / {16:01}(0T8)Rh8g8 
9.{18:35}(0T9)Ng1f3 / {15:20}(0T9)Nf6e4 
10.{18:16}(0T10)Qg3f4 / {11:33}(0T10)f7f5 
11.{17:15}(0T11)Nc4e5 / {10:37}(0T11)g7g5 
12.{17:06}(0T12)Ne5c6 / {6:57}(0T12)Bb7c6 
13.{15:32}(0T13)Bb5c6 / {5:20}(0T13)g5f4 
14.{15:18}(0T14)Bc6e4 / {5:05}(0T14)f5e4 
15.{15:16}(0T15)Nf3e5 / {4:52}(0T15)Bb4d2 
16.{15:16}(0T16)Ke1d2 / {4:52}(0T16)f4e3 
17.{15:16}(0T17)f2e3 / {4:45}(0T17)Rg8g2 
18.{15:14}(0T18)Kd2c1 / {4:35}(0T18)Rg2c2 
19.{15:13}(0T19)Kc1c2 / {4:31}(0T19)Rb8b2 
20.{15:13}(0T20)Kc2b2 / {4:31}(0T20)Qd8f6 
21.{14:59}(0T21)Ra1d1 / {4:01}(0T21)Qf6e5 
22.{14:59}(0T22)Rd1d4 / {3:59}(0T22)Qe5b5 ",0,1,2023.06.07,,
D:\5d chess\games\t0\nikita123321\rated mauer01 vs nikita123321 game 3.txt,167,mauer01,nikita123321,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)Nb1a3 / {19:50}(0T2)d7d6 
3.{20:04}(0T3)c2c3 / {19:43}(0T3)c7c6 
4.{20:04}(0T4)Qd1b3 / {19:43}(0T4)Qd8b6 
5.{19:26}(0T5)d2d4 / {19:38}(0T5)Qb6b3 
6.{19:26}(0T6)a2b3 / {19:13}(0T6)Bc8f5 
7.{19:26}(0T7)Na3c4 / {19:12}(0T7)Nb8d7 
8.{19:08}(0T8)Bc1f4 / {18:19}(0T8)Nf6d5 
9.{19:00}(0T9)Nf3g5 / {18:01}(0T9)Nd5f4 
10.{18:45}(0T10)Nc4e3 / {17:55}(0T10)Bf5g6 
11.{18:45}(0T11)Ne3c4 / {17:40}(0T11)e7e6 
12.{18:36}(0T12)e2e3 / {16:48}(0T12)Nf4d3 
13.{18:35}(0T13)Bf1d3 / {16:48}(0T13)Bg6d3 
14.{18:20}(0T14)Nc4d2 / {15:33}(0T14)Nd7f6 
15.{18:20}(0T15)Nd2f3 / {15:16}(0T15)h7h6 
16.{17:59}(0T16)Ng5h3 / {15:06}(0T16)Nf6e4 
17.{17:58}(0T17)Nh3f4 / {14:37}(0T17)Bd3c2 
18.{17:47}(0T18)Ke1g1 / {14:31}(0T18)Bf8e7 
19.{17:52}(0T19)Ra1c1 / {14:10}(0T19)Bc2>>(0T17)e2 
20.{17:02}(-1T18)Ke1>>(0T19)e1 / {11:58}(-1T18)Be2f3 
21.{16:55}(-1T19)g2f3 / {11:52}(-1T19)Ne4>(1T19)f4 
22.{15:11}(1T20)e3f4 (-1T20)Nf4d3 (0T20)Rc1a1 / {10:43}(0T20)Ne4>(1T20)e2 (-1T20)Bf8e7 
23.{14:26}(1T21)Ke1e2 (-1T21)Nd3f4 (0T21)Ra1a5 / {10:47}(1T21)Bc2d1 (0T21)Be7f6 (-1T21)Be7f6 
24.{14:31}(0T22)Ra5>>(0T3)a5 / {10:47}(2T3)Nb8c6 
25.{14:31}(2T4)c2c3 / {10:12}(2T4)Bc8e6 
26.{14:31}(2T5)Qd1a4 / {10:12}(2T5)Qd8d7 
27.{14:31}(2T6)Na3b5 / {10:12}(2T6)g7g6 
28.{14:31}(2T7)Nf3d4 / {9:49}(2T7)Bf8g7 
29.{13:44}(2T8)Nb5a7 / {8:31}(2T8)Ke8g8 
30.{13:44}(2T9)Na7c6 / {8:31}(2T9)b7c6 
31.{13:44}(2T10)Ra5a8 / {5:31}(2T10)Nf6e8 
32.{13:44}(2T11)Nd4c6 / {4:25}(2T11)Ne8f6 
33.{13:09}(2T12)e2e3 / {3:01}(2T12)h7h6 
34.{13:05}(2T13)Bf1d3 / {1:05}(2T13)Be6d5 
35.{10:38}(2T14)Bd3b5 / {0:25}(2T14)Bd5g2 
36.{10:38}(2T15)Rh1g1 / {0:25}(2T15)Qd7c6 
37.{10:43}(2T16)Bb5c6 / {0:30}(2T16)Bg2>>(2T15)g1 
38.{10:08}(-2T16)Ke1e2 ",1,0,2023.06.07,,
D:\5d chess\games\t0\nikita123321\rated mauer01 vs nikita123321 game 4.txt,168,mauer01,nikita123321,"1.{15:21}(0T1)Ng1f3 / {7:52}(0T1)Ng8f6 
2.{15:21}(0T2)Nf3g5 / {7:52}(0T2)c7c6 
3.{15:21}(0T3)Ng5e4 / {7:52}(0T3)Qd8b6 
4.{15:21}(0T4)Ne4f6 / {7:52}(0T4)g7f6 
5.{15:21}(0T5)e2e3 / {7:52}(0T5)h7h5 
6.{15:21}(0T6)Bf1c4 / {7:52}(0T6)Qb6>>(0T2)f2 
7.{15:21}(0T7)Bc4>>(0T2)h4 / {7:52}(1T2)c7c6 
8.{15:21}(1T3)Nf3>(-1T3)f2 / {7:52}(1T3)Qd8b6 (-1T3)d7d5 
9.{15:21}(1T4)e2e3 (-1T4)c2c4 / {7:52}(-1T4)c7c6 (1T4)Qb6a5 
10.{15:21}(-1T5)Qd1b3 (1T5)Bf1c4 / {7:52}(1T5)Qa5f5 (-1T5)Bc8f5 
11.{15:21}(1T6)Bc4f7 (-1T6)Qb3g3 / {7:52}(-1T6)Bf5>>(-1T3)f2 
12.{15:21}(-2T4)Ke1f2 / {7:52}(-2T4)Nf6g4 
13.{15:21}(-2T5)Kf2e1 / {7:52}(-2T5)e7e6 
14.{15:21}(-2T6)g2g3 / {7:52}(1T6)Ke8d8 (-2T6)Qd8f6 
15.{15:21}(-1T7)Ng5>(1T7)f5 (-2T7)Ng5e4 / {7:52}(-2T7)Ng4e3 (-1T7)Nb8d7 (0T7)d7d5 (1T7)g7g6 
16.{15:21}(-1T8)Qg3>>(-1T4)c3 / {7:52}(2T4)Qd8d7 
17.{15:21}(2T5)Qc3b3 / {7:52}(2T5)Qd7f5 
18.{15:21}(2T6)Ng5e6 / {7:52}(2T6)f7e6 
19.{15:21}(2T7)Qb3b5 / {7:52}(-1T8)Qd8>>(2T5)a5 
20.{15:21}(-3T6)Qb3b5 / {7:52}(-3T6)Qa5b5 
21.{15:21}(-3T7)Ng5e6 ",1,0,2023.06.07,,
D:\5d chess\games\t0\nikita123321\rated mauer01 vs nikita123321 game 5.txt,169,mauer01,nikita123321,"1.{20:01}(0T1)e2e3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)b2b4 / {19:48}(0T2)d7d5 
3.{20:05}(0T3)Bc1b2 / {18:11}(0T3)Nb8d7 
4.{19:20}(0T4)Ng1h3 / {17:48}(0T4)e7e6 
5.{19:20}(0T5)Nh3g5 / {17:39}(0T5)Qd8e7 
6.{19:17}(0T6)Bf1d3 / {16:58}(0T6)c7c6 
7.{18:38}(0T7)Qd1e2 / {16:15}(0T7)h7h6 
8.{18:31}(0T8)Ng5f3 / {15:52}(0T8)Qe7b4 
9.{18:00}(0T9)Bb2a3 / {15:52}(0T9)Qb4g4 
10.{17:38}(0T10)Ba3f8 / {15:51}(0T10)Rh8f8 
11.{16:32}(0T11)Rh1g1 / {13:46}(0T11)Nd7c5 
12.{16:32}(0T12)Nf3d4 / {13:17}(0T12)Qg4e2 
13.{16:32}(0T13)Bd3e2 / {11:59}(0T13)Bc8d7 
14.{16:30}(0T14)Nb1c3 / {11:02}(0T14)Nc5e4 
15.{14:35}(0T15)Nc3e4 / {11:02}(0T15)Nf6e4 
16.{14:19}(0T16)Ra1b1 / {10:44}(0T16)b7b6 
17.{13:25}(0T17)Be2a6 / {10:44}(0T17)Ne4c5 
18.{13:17}(0T18)Ba6e2 / {9:31}(0T18)Ra8c8 
19.{11:43}(0T19)g2g4 / {9:22}(0T19)g7g5 
20.{11:29}(0T20)h2h4 / {7:12}(0T20)e6e5 
21.{11:15}(0T21)Nd4b3 / {6:41}(0T21)Nc5e4 
22.{11:08}(0T22)f2f3 / {6:19}(0T22)Ne4d6 
23.{10:31}(0T23)f3f4 / {5:43}(0T23)f7f6 
24.{9:11}(0T24)a2a4 / {5:15}(0T24)g5h4 
25.{9:00}(0T25)g4g5 / {4:57}(0T25)f6g5 
26.{9:00}(0T26)Be2h5 / {4:57}(0T26)Ke8d8 
27.{8:54}(0T27)Bh5g6 / {3:45}(0T27)Bd7f5 
28.{8:13}(0T28)f4e5 / {2:46}(0T28)c6c5 
29.{7:26}(0T29)e5d6 / {2:43}(0T29)Bf5g6 
30.{7:26}(0T30)Nb3a5 / {1:57}(0T30)b6a5 
31.{7:00}(0T31)d6d7 / {0:53}(0T31)Bg6f7 
32.{5:49}(0T32)Rg1f1 / {0:12}(0T32)Bf7>>(0T27)f2 
33.{5:19}(-1T28)Ke1f2 / {0:12}(-1T28)g5f4 
34.{5:12}(-1T29)Kf2e1 / {0:12}(-1T29)f4e3 
35.{5:03}(-1T30)d2e3 / {0:12}(-1T30)Nd6c4 
36.{4:20}(-1T31)Ke1e2 / {0:16}(-1T31)Rf8f7 
37.{4:29}(-1T32)Bg6>>(-1T29)d6 / {0:21}(-1T32)Rf7>>(-1T28)f7 
38.{4:09}(-2T29)Kf2f3 (-1T33)Ke2d3 (0T33)Ke1e2 ",1,0,2023.06.12,,
D:\5d chess\games\t0\nikita123321\rated mauer01 vs nikita123321 game 6.txt,170,mauer01,nikita123321,"1.{20:05}(0T1)e2e3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)b2b4 / {18:07}(0T2)d7d5 
3.{20:05}(0T3)Bc1b2 / {17:43}(0T3)Bc8f5 
4.{20:01}(0T4)Bb2f6 / {17:27}(0T4)g7f6 
5.{19:49}(0T5)Qd1h5 / {17:32}(0T5)Bf5g6 
6.{19:54}(0T6)Qh5>>(0T4)f7 / {17:32}(1T4)Ke8f7 
7.{19:54}(1T5)Bb2f6 / {16:54}(1T5)e7f6 
8.{19:59}(1T6)Qd1h5 / {13:44}(0T6)Bg6>>(0T3)g3 
9.{19:59}(-1T4)Bf1b5 / {13:44}(-1T4)c7c6 
10.{19:59}(-1T5)Bb5c6 / {13:44}(-1T5)b7c6 
11.{20:04}(-1T6)Qd1h5 / {13:23}(-1T6)Nf6>>(0T4)f6 
12.{20:04}(-2T5)Bf1b5 / {13:23}(-2T5)c7c6 
13.{20:02}(-2T6)Ke1e2 ",1,0,2023.06.14,,
D:\5d chess\games\t0\nikita123321\rated mauer01 vs nikita123321 game 7.txt,171,mauer01,nikita123321,"1.{17:13}(0T1)e2e3 / {2:03}(0T1)Ng8f6 
2.{17:13}(0T2)Ng1f3 / {2:03}(0T2)d7d5 
3.{17:13}(0T3)c2c4 / {2:03}(0T3)c7c6 
4.{17:13}(0T4)c4d5 / {2:03}(0T4)Qd8d5 
5.{17:13}(0T5)Nb1c3 / {2:03}(0T5)Qd5h5 
6.{17:13}(0T6)Qd1b3 / {2:03}(0T6)e7e6 
7.{17:13}(0T7)Nc3b5 / {2:03}(0T7)Nb8a6 
8.{17:13}(0T8)Nb5d4 / {2:03}(0T8)Na6c5 
9.{17:13}(0T9)Qb3c2 / {2:03}(0T9)Bf8d6 
10.{17:13}(0T10)b2b4 / {2:03}(0T10)Nc5e4 
11.{17:13}(0T11)b4b5 / {2:03}(0T11)Ke8g8 
12.{17:13}(0T12)b5c6 / {2:03}(0T12)Ne4f2 
13.{17:13}(0T13)Ke1f2 / {2:03}(0T13)Nf6g4 
14.{17:13}(0T14)Kf2e1 / {2:03}(0T14)Ng4h2 
15.{17:13}(0T15)Rh1g1 / {2:03}(0T15)Nh2f3 
16.{17:13}(0T16)Nd4f3 / {2:03}(0T16)Bd6g3 
17.{17:13}(0T17)Ke1d1 / {2:04}(0T17)Bg3f2 
18.{13:13}(0T18)Bc1b2 / {0:49}(0T18)e6e5 
19.{12:56}(0T19)Bb2e5 / {0:29}(0T19)Qh5>>(0T17)f3 
20.{12:35}(-1T18)g2f3 / {0:24}(-1T18)Bg3e1 
21.{12:35}(-1T19)Kd1e1 / {0:29}(-1T19)Qh5f3 
22.{12:40}(0T20)Qc2>>(0T15)h7 / {0:29}(1T15)Qh5h7 
23.{12:40}(1T16)Qc2h7 / {0:29}(1T16)Kg8h7 
24.{12:13}(1T17)Bf1d3 / {0:29}(1T17)Kh7g8 
25.{12:13}(1T18)Bd3h7 / {0:29}(1T18)Kg8h7 
26.{12:13}(1T19)Nf3g5 / {0:34}(1T19)Kh7g8 
27.{12:10}(1T20)Ng5>>(1T18)h5 ",1,0,2023.06.22,,
D:\5d chess\games\t0\nikita123321\rated nikita123321 vs mauer01 game 1 (2).txt,172,nikita123321,mauer01,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)g7g6 
3.{20:03}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:03}(0T4)g2g3 / {19:42}(0T4)Bf8g7 
5.{20:03}(0T5)Bf1g2 / {19:34}(0T5)d7d6 
6.{20:00}(0T6)Ke1g1 / {19:33}(0T6)Bc8e6 
7.{19:15}(0T7)Nb1d2 / {19:09}(0T7)Qd8a5 
8.{19:02}(0T8)e2e4 / {19:09}(0T8)Qa5h5 
9.{18:07}(0T9)Nf3h4 / {19:05}(0T9)Be6g4 
10.{10:16}(0T10)f2f3 / {16:39}(0T10)Qh5h6 
11.{9:50}(0T11)Nd2c4 / {15:40}(0T11)Nf6e4 
12.{8:58}(0T12)Bc1h6 / {15:40}(0T12)Bg7h6 
13.{8:47}(0T13)f3g4 / {15:23}(0T13)Ne4g5 
14.{8:46}(0T14)Nc4d6 / {15:03}(0T14)e7d6 
15.{8:44}(0T15)Qd1e2 / {15:03}(0T15)Ng5e6 
16.{8:41}(0T16)Rf1f7 / {14:42}(0T16)Ke8f7 
17.{8:41}(0T17)Ra1f1 / {14:42}(0T17)Kf7e7 
18.{8:40}(0T18)Rf1f7 / {14:42}(0T18)Ke7f7 
19.{8:20}(0T19)Qe2e6 / {14:42}(0T19)Kf7e6 
20.{8:05}(0T20)Bg2f3 ",1,0,2023.07.04,,
D:\5d chess\games\t0\nikita123321\rated nikita123321 vs mauer01 game 1.txt,173,nikita123321,mauer01,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{19:56}(0T2)e2e3 / {20:05}(0T2)c7c6 
3.{19:56}(0T3)c2c3 / {20:03}(0T3)Qd8b6 
4.{19:56}(0T4)Qd1b3 / {19:54}(0T4)d7d5 
5.{18:37}(0T5)d2d4 / {19:53}(0T5)Bc8f5 
6.{18:37}(0T6)Nb1d2 / {19:47}(0T6)e7e6 
7.{16:46}(0T7)Nf3h4 / {18:28}(0T7)g7g6 
8.{16:43}(0T8)Nh4f5 / {18:28}(0T8)g6f5 
9.{16:18}(0T9)Qb3b6 / {18:28}(0T9)a7b6 
10.{16:01}(0T10)a2a3 / {18:28}(0T10)Rh8g8 
11.{15:08}(0T11)Rh1g1 / {18:22}(0T11)Bf8d6 
12.{15:05}(0T12)g2g3 / {18:14}(0T12)f5f4 
13.{14:46}(0T13)Nd2f3 / {18:06}(0T13)Nb8d7 
14.{14:28}(0T14)Bf1d3 / {17:40}(0T14)Nf6e4 
15.{12:49}(0T15)e3f4 / {17:11}(0T15)Ke8c8 
16.{12:22}(0T16)Bc1e3 / {16:36}(0T16)Ne4f6 
17.{12:00}(0T17)h2h3 / {16:34}(0T17)Nf6h5 
18.{11:49}(0T18)Ke1d2 / {16:01}(0T18)Nd7f6 
19.{11:28}(0T19)Nf3e5 / {15:40}(0T19)Nf6e4 
20.{11:28}(0T20)Bd3e4 / {15:40}(0T20)d5e4 
21.{11:25}(0T21)Ne5f7 / {15:30}(0T21)Bd6e7 
22.{10:01}(0T22)Kd2c2 / {15:27}(0T22)Nh5f6 
23.{8:40}(0T23)a3a4 / {15:27}(0T23)Nf6d5 
24.{8:21}(0T24)a4a5 / {15:27}(0T24)Be7b4 
25.{7:30}(0T25)a5b6 / {15:03}(0T25)Nd5b6 
26.{6:17}(0T26)Nf7e5 / {15:08}(0T26)Bb4>>(0T24)b2 
27.{6:21}(-1T25)Kc2b2 / {15:08}(-1T25)Nd5b4 
28.{6:21}(-1T26)c3b4 / {15:13}(-1T26)Be7b4 
29.{2:57}(0T27)Kc2>>(-1T26)d2 / {15:09}(1T26)Kc8c7 ",0,1,2023.06.07,,
D:\5d chess\games\t0\nikita123321\rated nikita123321 vs mauer01 game 2.txt,174,nikita123321,mauer01,"1.{8:58}(0T1)Ng1f3 / {15:14}(0T1)Ng8f6 
2.{8:58}(0T2)c2c4 / {15:14}(0T2)c7c6 
3.{8:58}(0T3)Qd1b3 / {15:14}(0T3)Qd8b6 
4.{8:58}(0T4)Qb3b6 / {15:14}(0T4)a7b6 
5.{8:58}(0T5)d2d3 / {15:14}(0T5)Nb8a6 
6.{8:58}(0T6)Bc1d2 / {15:14}(0T6)Na6c5 
7.{8:58}(0T7)Nb1a3 / {15:14}(0T7)d7d5 
8.{8:58}(0T8)Ra1c1 / {15:14}(0T8)Bc8g4 
9.{8:58}(0T9)Nf3e5 / {15:14}(0T9)e7e6 
10.{8:58}(0T10)Ne5g4 / {15:14}(0T10)Nf6g4 
11.{8:58}(0T11)Bd2e3 / {15:14}(0T11)Nc5a4 
12.{8:58}(0T12)c4d5 / {15:14}(0T12)Bf8b4 
13.{8:58}(0T13)Rc1c3 / {15:14}(0T13)Na4b2 
14.{8:58}(0T14)Na3b1 / {15:14}(0T14)Ra8a2 
15.{8:58}(0T15)Be3d4 / {15:14}(0T15)Ng4f2 
16.{8:58}(0T16)Bd4f2 / {15:14}(0T16)Nb2>>(0T14)c2 
17.{8:58}(0T17)Bf2>>(0T12)f7 / {15:14}(1T12)Ke8f7 
18.{8:58}(1T13)Be3f4 / {15:14}(1T13)Ng4f6 
19.{8:58}(1T14)Rc1c2 / {15:14}(1T14)Bf8b4 
20.{8:58}(1T15)Ke1>>(0T16)f2 (-1T15)Ke1>>(0T16)f2 / {15:14}(1T15)Bb4e1 (-1T15)Nc2e1 ",0,1,2023.06.07,,
D:\5d chess\games\t0\nikita123321\rated nikita123321 vs mauer01 game 222 31.txt,175,nikita123321,mauer01,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{19:59}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{19:58}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{19:59}(0T4)Bc1f4 / {20:05}(0T4)Bc8f5 
5.{19:51}(0T5)Nb1d2 / {20:03}(0T5)Qd8b6 
6.{19:51}(0T6)Qd1b3 / {19:55}(0T6)Qb6b3 
7.{19:38}(0T7)a2b3 / {19:55}(0T7)g7g6 
8.{18:48}(0T8)Ra1a7 / {19:55}(0T8)Bf8h6 
9.{12:35}(0T9)Ra7a8 / {19:55}(0T9)Bh6f4 
10.{10:29}(0T10)e2e3 / {17:37}(0T10)Bf4d6 
11.{8:43}(0T11)Ra8a1 / {16:46}(0T11)Ke8g8 
12.{8:28}(0T12)Bf1e2 / {16:40}(0T12)Nf6e4 
13.{8:28}(0T13)Nd2e4 / {16:39}(0T13)d5e4 
14.{8:14}(0T14)Nf3h4 / {16:08}(0T14)Bf5d7 
15.{7:32}(0T15)g2g4 / {16:08}(0T15)e7e5 
16.{5:04}(0T16)Nh4f5 / {16:08}(0T16)Bd7f5 
17.{5:04}(0T17)g4f5 / {16:08}(0T17)e5d4 
18.{3:46}(0T18)c3d4 / {15:50}(0T18)Nb8d7 
19.{3:03}(0T19)h2h4 / {14:52}(0T19)h7h5 
20.{2:21}(0T20)Rh1g1 / {14:49}(0T20)Bd6h2 
21.{2:03}(0T21)Rg1g2 / {14:43}(0T21)Bh2d6 
22.{1:56}(0T22)f5g6 / {13:27}(0T22)f7f5 
23.{1:55}(0T23)g6g7 / {13:21}(0T23)Rf8e8 
24.{1:55}(0T24)Be2h5 / {13:16}(0T24)Bd6b4 
25.{1:55}(0T25)Ke1f1 / {12:20}(0T25)Re8c8 
26.{1:09}(0T26)Rg2g6 / {12:01}(0T26)Rc8>>(0T5)c8 
27.{0:54}(-1T6)e2e3 / {11:57}(-1T6)e7e6 
28.{0:54}(-1T7)Nf3e5 / {11:57}(-1T7)Bf8d6 
29.{0:54}(-1T8)Nd2f3 / {11:57}(-1T8)Nb8a6 
30.{0:48}(-1T9)Bf1d3 / {11:57}(-1T9)Bf5d3 
31.{0:48}(-1T10)Qd1d3 / {11:57}(-1T10)Qd8b6 
32.{0:46}(-1T11)Qd3d2 / {11:57}(-1T11)Qb6b5 
33.{0:46}(-1T12)Nf3g5 / {11:57}(-1T12)Rc8c7 
34.{0:46}(-1T13)Ne5f7 / {11:57}(-1T13)Rc7f7 
35.{0:44}(-1T14)Ng5e6 ",1,0,2023.06.28,,
D:\5d chess\games\t0\nikita123321\rated nikita123321 vs mauer01 game 3.txt,176,nikita123321,mauer01,"1.{20:02}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)c7c5 
3.{20:05}(0T3)c2c3 / {20:05}(0T3)c5d4 
4.{20:03}(0T4)Nf3d4 / {19:48}(0T4)e7e6 
5.{20:03}(0T5)Qd1b3 / {19:32}(0T5)Nb8c6 
6.{19:51}(0T6)Nd4c6 / {19:32}(0T6)d7c6 
7.{19:37}(0T7)Bc1f4 / {19:32}(0T7)Bf8c5 
8.{19:37}(0T8)e2e3 / {18:22}(0T8)Qd8b6 
9.{19:37}(0T9)Qb3b6 / {18:22}(0T9)Bc5b6 
10.{19:14}(0T10)Nb1a3 / {18:21}(0T10)Bb6d8 
11.{19:13}(0T11)Na3c4 / {18:26}(0T11)Bd8>>(0T4)d1 
12.{19:13}(-1T5)Ke1d1 / {18:26}(-1T5)Nb8c6 
13.{19:09}(-1T6)Bc1e3 / {18:26}(-1T6)Qd8a5 
14.{17:48}(-1T7)a2a4 / {18:26}(-1T7)Qa5b6 
15.{17:40}(-1T8)Nd4b5 / {17:26}(-1T8)Qb6d8 
16.{16:57}(-1T9)Nb5d6 / {17:26}(-1T9)e7d6 
17.{16:45}(-1T10)Nb1d2 / {17:26}(-1T10)Nc6e5 
18.{16:39}(-1T11)Be3d4 / {17:04}(-1T11)Ne5d3 
19.{16:31}(-1T12)e2d3 (0T12)Nc4d6 / {17:04}(-1T12)Nf6>(0T12)d6 
20.{16:26}(-1T13)Bf1e2 (0T13)Bf4d6 / {17:04}(-1T13)Qd8e7 (0T13)Bc8d7 
21.{16:18}(-1T14)Rh1e1 (0T14)Ra1d1 / {16:56}(-1T14)Qe7e2 (0T14)Nf6e4 
22.{15:28}(-1T15)Re1e2 (0T15)Bd6e7 / {16:45}(0T15)Ke8e7 (-1T15)Ke8d8 
23.{15:15}(-1T16)Bd4e3 (0T16)Rd1d7 ",1,0,2023.06.12,,
D:\5d chess\games\t0\nikita123321\rated nikita123321 vs mauer01 game 4.txt,177,nikita123321,mauer01,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:04}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{20:04}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:04}(0T4)Bc1f4 / {20:05}(0T4)Bc8f5 
5.{20:01}(0T5)e2e3 / {20:05}(0T5)Qd8b6 
6.{19:41}(0T6)Qd1b3 / {19:55}(0T6)Nb8d7 
7.{19:41}(0T7)Nb1d2 / {19:49}(0T7)e7e6 
8.{19:08}(0T8)h2h3 / {19:29}(0T8)Bf8e7 
9.{18:58}(0T9)Bf1e2 / {19:01}(0T9)Nf6e4 
10.{18:58}(0T10)Nd2e4 / {18:57}(0T10)Bf5e4 
11.{18:06}(0T11)Bf4g3 / {18:43}(0T11)g7g5 
12.{16:25}(0T12)Rh1g1 / {18:24}(0T12)Rh8g8 
13.{15:52}(0T13)Nf3e5 / {17:55}(0T13)Nd7e5 
14.{15:52}(0T14)Bg3e5 / {17:12}(0T14)Qb6b3 
15.{15:52}(0T15)a2b3 / {17:12}(0T15)Be4c2 
16.{14:41}(0T16)Be5c7 / {17:17}(0T16)Bc2>>(0T14)e2 
17.{14:41}(-1T15)Ke1e2 / {17:17}(-1T15)Qb6b3 
18.{14:27}(-1T16)a2b3 / {17:22}(-1T16)Be4c2 
19.{14:28}(0T17)Bc7>>(0T15)e7 / {17:22}(1T15)Ke8e7 
20.{12:13}(1T16)Be5f6 / {16:24}(1T16)Ke7f6 
21.{12:13}(1T17)Be2>(-1T17)c2 / {15:22}(1T17)Qb3c2 (0T17)Be7f6 (-1T17)Be7f6 
22.{9:58}(0T18)Be2>>(0T16)c2 / {13:36}(2T16)Ra8c8 
23.{9:58}(2T17)Bc2>(1T18)c2 / {12:25}(2T17)h7h6 
24.{8:06}(-1T18)Be5f6 (2T18)Be2h5 / {10:48}(1T18)Be4c2 (0T18)Ra8c8 (-1T18)Ra8c8 (2T18)Rg8f8 
25.{6:14}(2T19)Bh5>(1T19)h6 (-1T19)Ke2e1 (0T19)Ra1d1 / {10:37}(0T19)Bf6>>(0T15)f2 
26.{6:12}(-2T16)Ke1f2 / {9:27}(-2T16)g5g4 
27.{4:27}(-2T17)Be5f4 / {9:27}(-2T17)Be7h4 
28.{4:32}(-2T18)g2g3 / {9:32}(-2T18)Bh4>>(0T16)h4 
29.{3:35}(0T20)Rd1>>(0T7)d1 / {8:23}(3T7)Bf5e6 
30.{3:16}(3T8)Nf3g5 / {8:23}(3T8)Be6g4 
31.{3:16}(3T9)f2f3 / {8:23}(3T9)Bg4h5 
32.{2:30}(3T10)Bf1d3 / {8:23}(3T10)h7h6 
33.{2:30}(3T11)Ng5e6 / {8:23}(3T11)f7e6 
34.{2:30}(3T12)Qb3c2 / {8:23}(3T12)Nf6e4 
35.{2:30}(3T13)Bd3e4 / {8:23}(3T13)d5e4 
36.{1:57}(3T14)h2h4 / {8:23}(3T14)Qb6a6 
37.{1:57}(3T15)Qc2e4 / {8:22}(3T15)Bh5f7 ",0,1,2023.06.14,,
D:\5d chess\games\t0\nikita123321\rated nikita123321 vs mauer01 game 5.txt,178,nikita123321,mauer01,"1.{20:04}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:03}(0T2)g7g6 
3.{20:04}(0T3)c2c3 / {20:03}(0T3)c7c6 
4.{19:52}(0T4)h2h4 / {19:15}(0T4)Qd8c7 
5.{18:52}(0T5)h4h5 / {19:08}(0T5)Nf6g4 
6.{16:00}(0T6)Rh1h3 / {19:08}(0T6)Ng4f2 
7.{15:38}(0T7)Ke1f2 / {18:46}(0T7)Qc7d6 
8.{14:15}(0T8)g2g3 / {18:51}(0T8)Qd6>>(0T5)g3 
9.{14:10}(-1T6)f2g3 / {18:56}(-1T6)Qc7g3 
10.{14:07}(0T9)Qd1>>(0T6)a4 / {18:44}(1T6)Ng4f2 ",0,1,2023.06.22,,
